"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1939291888219197566","https://twitter.com/nekosukexx/status/1939291888219197566","@sideb_01 仕組み化するのは大事ですね…！","2025-06-29 11:56 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1939291782560596328","https://twitter.com/nekosukexx/status/1939291782560596328","@Happy01S まさにそれですね😎","2025-06-29 11:56 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1939187538180075729","https://twitter.com/nekosukexx/status/1939187538180075729","@Tomo666444 マジでそれですね………","2025-06-29 05:01 +0000","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1939187463920247021","https://twitter.com/nekosukexx/status/1939187463920247021","@wielieblich 確かにありますよね……😎","2025-06-29 05:01 +0000","4.0","2.0","0.5","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1939187382089036225","https://twitter.com/nekosukexx/status/1939187382089036225","@datuyoru_sales 大事ですね！！","2025-06-29 05:01 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1939137479258288432","https://twitter.com/nekosukexx/status/1939137479258288432","@kinishisugidog 仕事ってバトンを渡すリレーですもんね。","2025-06-29 01:42 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1939137363978182844","https://twitter.com/nekosukexx/status/1939137363978182844","@ShibuyaInvestor めちゃくちゃその通りですね😎","2025-06-29 01:42 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1939137275314504002","https://twitter.com/nekosukexx/status/1939137275314504002","@nori_1nori ですね…！","2025-06-29 01:42 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938955140305740013","https://twitter.com/nekosukexx/status/1938955140305740013","@gonchan38915 ですね……","2025-06-28 13:38 +0000","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938944379793924601","https://twitter.com/nekosukexx/status/1938944379793924601","@miraikun_2030 ありがとうございます、まさにそういう趣旨です！","2025-06-28 12:55 +0000","7.0","1.0","0.14285714285714285","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938944291990315036","https://twitter.com/nekosukexx/status/1938944291990315036","@hirai_hira1 ですね……","2025-06-28 12:55 +0000","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938942755629400076","https://twitter.com/nekosukexx/status/1938942755629400076","とはいえ、自分に向いてる仕事じゃないと成果を出しづらいのも事実。
ちなみに自分の天職を超サクッと知るには、TOBIDAIの天職診断がおすすめ。いま転職する気がなくても、LINEからマジで2分でできる↓pr
https://t.co/YBoPtZsBux https://t.co/dXkY6rIdQX","2025-06-28 12:49 +0000","105.0","4.0","0.0380952380952381","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938896521300496733","https://twitter.com/nekosukexx/status/1938896521300496733","@tenkakukun 大事な点ですね…","2025-06-28 09:45 +0000","7.0","1.0","0.14285714285714285","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938896347438162026","https://twitter.com/nekosukexx/status/1938896347438162026","@kazuojukucho まさにですね笑","2025-06-28 09:44 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938770426559439118","https://twitter.com/nekosukexx/status/1938770426559439118","@aran_tenshoku マジそれですね！","2025-06-28 01:24 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938770334343455066","https://twitter.com/nekosukexx/status/1938770334343455066","こういう実力があれば収入も上がるよね。ちなみにサラリーマンとして「自分は本当は年収いくら貰えるか？」を知るにはミイダスがおすすめ。わずか3分の登録で、もちろん無料で分かる↓pr
https://t.co/bVopkYROvN https://t.co/DSJ3MNSK6B","2025-06-28 01:24 +0000","85.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938768316031738297","https://twitter.com/nekosukexx/status/1938768316031738297","@wish_pure おめでとうございます！🥳","2025-06-28 01:16 +0000","1.0","2.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938768150876827962","https://twitter.com/nekosukexx/status/1938768150876827962","@tousigatizei もうすぐ！","2025-06-28 01:15 +0000","0.0","1.0","Infinity","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938768058497032241","https://twitter.com/nekosukexx/status/1938768058497032241","@keru_career まちがいない😎","2025-06-28 01:15 +0000","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938766612926177563","https://twitter.com/nekosukexx/status/1938766612926177563","@ryo_ryo_1008 後手対応ばかりだと疲れますからね…🥺","2025-06-28 01:09 +0000","1.0","2.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938766495204745639","https://twitter.com/nekosukexx/status/1938766495204745639","@taisyokususume 振り返り、確かに典型かもしれませんね…","2025-06-28 01:08 +0000","0.0","2.0","Infinity","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938766388665163830","https://twitter.com/nekosukexx/status/1938766388665163830","@kankitsunigate まさにです！","2025-06-28 01:08 +0000","7.0","1.0","0.14285714285714285","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938766364866683076","https://twitter.com/nekosukexx/status/1938766364866683076","@ray_load50 イシューから始めよ、ですね😎","2025-06-28 01:08 +0000","2.0","1.0","0.5","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938766283253981566","https://twitter.com/nekosukexx/status/1938766283253981566","@jmtqjmwtjmwt 最速ですね！","2025-06-28 01:07 +0000","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938766195475521818","https://twitter.com/nekosukexx/status/1938766195475521818","@g_yanagi たしかに、互いに言えることですね。
とはいえ部下は上司を選べないので、その環境で自分に何ができるか？を考えて動くのが仕事です。","2025-06-28 01:07 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938765838334730270","https://twitter.com/nekosukexx/status/1938765838334730270","@tokkyusaan 自分1人の力は限られますもんね…！","2025-06-28 01:06 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938765766691824030","https://twitter.com/nekosukexx/status/1938765766691824030","@yashi_z まさに、変なプライドですよね……","2025-06-28 01:05 +0000","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938765651314909625","https://twitter.com/nekosukexx/status/1938765651314909625","@bari5 それもありますね！","2025-06-28 01:05 +0000","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938765583232966753","https://twitter.com/nekosukexx/status/1938765583232966753","@mazoNiiiiiiii ワイサラリーマンムイテナイ","2025-06-28 01:05 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938765507550945513","https://twitter.com/nekosukexx/status/1938765507550945513","@FlyffMerce4317 まさにですね","2025-06-28 01:04 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938765468145459377","https://twitter.com/nekosukexx/status/1938765468145459377","@gonchan38915 なるほど……🥺","2025-06-28 01:04 +0000","8.0","2.0","0.25","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938762561853567182","https://twitter.com/nekosukexx/status/1938762561853567182","@trifeel1 まさにですね……","2025-06-28 00:53 +0000","5.0","1.0","0.2","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938706150435762346","https://twitter.com/nekosukexx/status/1938706150435762346","新卒2年目のとき、早稲田卒の上司に言われてずっと残ってるのは、

「“急ぎじゃないけど重要な仕事”を後回しにするやつは、ずっと小物のまま」

って言葉。
忙しさに飲まれる人と先手を打てる人で、数年後にキャリアの差が出るよね。","2025-06-27 21:09 +0000","1359.0","2633.0","1.9374540103016924","164.0","13.0","2436.0","2.0","0.0","0.0","18.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938428700682506716","https://twitter.com/nekosukexx/status/1938428700682506716","@mazoNiiiiiiii ワイ、どれも馴染みなかったですw","2025-06-27 02:46 +0000","1.0","2.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938428437225451834","https://twitter.com/nekosukexx/status/1938428437225451834","@vb_teppen_man1 それは間違いないです😎","2025-06-27 02:45 +0000","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938427729554407754","https://twitter.com/nekosukexx/status/1938427729554407754","@taisyokususume とんでもないです！","2025-06-27 02:42 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938376343152185777","https://twitter.com/nekosukexx/status/1938376343152185777","@taisyokususume マジでそれですね😎","2025-06-26 23:18 +0000","0.0","2.0","Infinity","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938375885855592795","https://twitter.com/nekosukexx/status/1938375885855592795","@aran_tenshoku マジでそう思います・・・","2025-06-26 23:16 +0000","17.0","1.0","0.058823529411764705","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938375860568182864","https://twitter.com/nekosukexx/status/1938375860568182864","@ray_load50 まちがいないです！","2025-06-26 23:16 +0000","19.0","1.0","0.05263157894736842","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938375820432789737","https://twitter.com/nekosukexx/status/1938375820432789737","@ShSyura2 その通りだと思います。この解釈では「調査」も着手の1つめのステップと思います。","2025-06-26 23:16 +0000","0.0","2.0","Infinity","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938342756512154013","https://twitter.com/nekosukexx/status/1938342756512154013","新卒のころ、報連相がうまくできずに怒られた時、上司に言われて刺さったのは、

「“報告が遅い”のは、“自分だけで何とかしようとしてる”からだよ」

という指摘。
""助けを求めるタイミング""が大事なのは、今からマジでよく分かる。","2025-06-26 21:05 +0000","849.0","2100.0","2.4734982332155475","188.0","7.0","1895.0","1.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938252051806572661","https://twitter.com/nekosukexx/status/1938252051806572661","@komeicareer すごい・・・！","2025-06-26 15:04 +0000","0.0","2.0","Infinity","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938235162141331843","https://twitter.com/nekosukexx/status/1938235162141331843","@BonjinCareer ありがとうございます！","2025-06-26 13:57 +0000","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938235135893377316","https://twitter.com/nekosukexx/status/1938235135893377316","@webma_sinsotsu 間違いないです😎","2025-06-26 13:57 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938235105035882879","https://twitter.com/nekosukexx/status/1938235105035882879","@giraffe2304 やはりですか…","2025-06-26 13:57 +0000","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938235069841514666","https://twitter.com/nekosukexx/status/1938235069841514666","@nori_1nori 間違いないです😎","2025-06-26 13:57 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938235036723282257","https://twitter.com/nekosukexx/status/1938235036723282257","@hirai_hira1 ですよね！","2025-06-26 13:56 +0000","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938235014589886586","https://twitter.com/nekosukexx/status/1938235014589886586","@ryo_ryo_1008 まじそれです…","2025-06-26 13:56 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938234981601710373","https://twitter.com/nekosukexx/status/1938234981601710373","@aran_tenshoku ですよね…！","2025-06-26 13:56 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938007446481670618","https://twitter.com/nekosukexx/status/1938007446481670618","@tokkyusaan まさに！","2025-06-25 22:52 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938007417884987451","https://twitter.com/nekosukexx/status/1938007417884987451","@kazuojukucho 間違いないです😎","2025-06-25 22:52 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938007384565350894","https://twitter.com/nekosukexx/status/1938007384565350894","@ray_load50 ですね！","2025-06-25 22:52 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938006961439838687","https://twitter.com/nekosukexx/status/1938006961439838687","@ryo_tensyoku まさにですね！","2025-06-25 22:50 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1938006935212839080","https://twitter.com/nekosukexx/status/1938006935212839080","@yuasu2453 何にでも共通しますよね！","2025-06-25 22:50 +0000","0.0","2.0","Infinity","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937979614426763478","https://twitter.com/nekosukexx/status/1937979614426763478","新卒の頃、「どうしても仕事が遅くて…」と相談した時に上司から言われたのは、

「“早さ”は才能じゃなくて、“着手の速さ”だから」

迷ってる時間がいちばんもったいないから、動いてから考えるぐらいで良いよね。","2025-06-25 21:02 +0000","256.0","359.0","1.40234375","21.0","9.0","328.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937808145579192350","https://twitter.com/nekosukexx/status/1937808145579192350","@DreamManager20 私はドライなので、成長意欲のないメンバーは見切りをつけます😎","2025-06-25 09:40 +0000","1.0","2.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937652851687457245","https://twitter.com/nekosukexx/status/1937652851687457245","@hirai_hira1 まさにですね！","2025-06-24 23:23 +0000","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937537686207889679","https://twitter.com/nekosukexx/status/1937537686207889679","@Thomas_career おなじく英語学習してます。大事ですよね😎","2025-06-24 15:45 +0000","0.0","2.0","Infinity","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937402155687940494","https://twitter.com/nekosukexx/status/1937402155687940494","@range_works まちがいないですね・・・😎","2025-06-24 06:47 +0000","0.0","1.0","Infinity","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937370601674658218","https://twitter.com/nekosukexx/status/1937370601674658218","より高度な仕事でも、たとえば市場分析レポートもおまかせ。「AIエージェント業界のトレンドを、5ページ程度の資料にして」って指示すると、
・構成案
・グラフ付きの下地
・参考URLと原文
まで一式生成される。 https://t.co/BROIW312DF","2025-06-24 04:42 +0000","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937370599296500039","https://twitter.com/nekosukexx/status/1937370599296500039","他にもたとえば、Skyworkに「AIエージェントを使ったWebアプリの企画を考えて」って雑に投げても、
・抜けてる視点
・想定される懸念
・比較案
など、マジで的確にAIが返してくれる。
これ使える新入社員が羨ましいマジで。 https://t.co/9Pkvq9ohsX","2025-06-24 04:42 +0000","59.0","4.0","0.06779661016949153","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937370596893229431","https://twitter.com/nekosukexx/status/1937370596893229431","たとえばこの資料、Skyworkに「昭和レトロと若者の分析PPTを作って」と伝えただけで、すぐに叩き台が完成しました。生成した資料をご自由に修正いただけます。ダウンロードすることも、Googleスライドにエクスポートすることも可能です。… https://t.co/bH3YttMF03","2025-06-24 04:41 +0000","19.0","2.0","0.10526315789473684","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937370595303494113","https://twitter.com/nekosukexx/status/1937370595303494113","仕事の”単純作業”って、もう本当に不要なんだね…..
・資料の叩き台作成
・議事録の整理
・競合リサーチ
・分析レポートの下地
これ、Skyworkが一瞬でやってくれます。
「AIと働く」って、こういうことだったのか….. PR→https://t.co/3KAY3KXsBL","2025-06-24 04:41 +0000","49.0","1.0","0.02040816326530612","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1937303774143611272","https://twitter.com/nekosukexx/status/1937303774143611272","@aran_tenshoku めちゃわかります・・・・","2025-06-24 00:16 +0000","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
