"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1961978436874064067","https://twitter.com/nekosukexx/status/1961978436874064067","@ray_load50 あくまで傾向ですが、けっこう違うと思います！","2025-08-31 02:24 +0000","43.0","1.0","0.023255813953488372","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961978322403139593","https://twitter.com/nekosukexx/status/1961978322403139593","@jinjin07131971 ありがとうございます…！","2025-08-31 02:24 +0000","38.0","1.0","0.02631578947368421","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961978259379540157","https://twitter.com/nekosukexx/status/1961978259379540157","@blackcareer1988 そう思いますね…！","2025-08-31 02:24 +0000","32.0","1.0","0.03125","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961978198746616032","https://twitter.com/nekosukexx/status/1961978198746616032","@ryo_ryo_1008 もちろん会社にもよりますが、物理的に時間がそこまで取れないですからね…","2025-08-31 02:23 +0000","35.0","1.0","0.02857142857142857","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961978093155074455","https://twitter.com/nekosukexx/status/1961978093155074455","@magnuts_01 間違いないです……","2025-08-31 02:23 +0000","32.0","1.0","0.03125","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961978021914849309","https://twitter.com/nekosukexx/status/1961978021914849309","@piyopiyogay そうダモ！","2025-08-31 02:23 +0000","20.0","1.0","0.05","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961899226834559249","https://twitter.com/nekosukexx/status/1961899226834559249","ベンチャーは激務だと思ってる人も多いが、実態は社員の平均年齢によって大きく変わって、

・20代独身メイン → 激務
・30代の子持ちメイン → わりと普通

なんだよね。
激務を避けたいなら要注意…","2025-08-30 21:10 +0000","1919.0","58.0","0.030224075039082855","0.0","7.0","29.0","5.0","0.0","0.0","17.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961784599023083989","https://twitter.com/nekosukexx/status/1961784599023083989","@yashi_z 大手にはそういう人が多い印象です・・・🥺","2025-08-30 13:34 +0000","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961784529146048791","https://twitter.com/nekosukexx/status/1961784529146048791","@indians777 それ言う人はベンチャー来ない方が良いですね","2025-08-30 13:34 +0000","42.0","2.0","0.047619047619047616","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961784443733164123","https://twitter.com/nekosukexx/status/1961784443733164123","@taisyokususume ですね、ベンチャーはむしろルールを自分たちで作っていく仕事ですからね😎","2025-08-30 13:33 +0000","4.0","3.0","0.75","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961750082891759845","https://twitter.com/nekosukexx/status/1961750082891759845","@ayapanda_career 自分の向いてるフェーズを把握するのは大事ですね！","2025-08-30 11:17 +0000","125.0","1.0","0.008","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961750006035304727","https://twitter.com/nekosukexx/status/1961750006035304727","@range_works 適材適所ですね……","2025-08-30 11:17 +0000","50.0","2.0","0.04","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961736226043826674","https://twitter.com/nekosukexx/status/1961736226043826674","@H2O_HoriHori ですね…","2025-08-30 10:22 +0000","5.0","1.0","0.2","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961729425877418165","https://twitter.com/nekosukexx/status/1961729425877418165","@haru_haru1h まさにソレですね！","2025-08-30 09:55 +0000","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961729376497840245","https://twitter.com/nekosukexx/status/1961729376497840245","@tatssano 自分で抱えた方が気持ち的にラクだったりしますしね…","2025-08-30 09:55 +0000","10.0","2.0","0.2","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961638573230420051","https://twitter.com/nekosukexx/status/1961638573230420051","@trifeel1 ルールを作る仕事ですからね😎","2025-08-30 03:54 +0000","64.0","1.0","0.015625","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961624645440032796","https://twitter.com/nekosukexx/status/1961624645440032796","@shinkawa0703 そのために来るところですからね😎","2025-08-30 02:58 +0000","266.0","3.0","0.011278195488721804","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961624572731822477","https://twitter.com/nekosukexx/status/1961624572731822477","@ray_load50 詰みますね……🥺","2025-08-30 02:58 +0000","220.0","2.0","0.00909090909090909","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961624511088054665","https://twitter.com/nekosukexx/status/1961624511088054665","@ryo_ryo_1008 まさにです……😎","2025-08-30 02:58 +0000","43.0","1.0","0.023255813953488372","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961624451273077182","https://twitter.com/nekosukexx/status/1961624451273077182","@wakairo_CW そのバランスが大手と全然ちがいますからね…😎","2025-08-30 02:58 +0000","57.0","1.0","0.017543859649122806","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961624260708864227","https://twitter.com/nekosukexx/status/1961624260708864227","@syakamotosatori まさにそれです！！","2025-08-30 02:57 +0000","86.0","1.0","0.011627906976744186","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961624180098519167","https://twitter.com/nekosukexx/status/1961624180098519167","@blackcareer1988 ゆーさん、
クリティカルですね…！","2025-08-30 02:57 +0000","64.0","2.0","0.03125","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961623930885845317","https://twitter.com/nekosukexx/status/1961623930885845317","@kapihige かぴさん、ありがとうございます！

言葉のアヤかもしれませんが、とくにベンチャーは「そもそも正解は存在しない」スタンスで検証を重ねるのが良いと思ってます！😎","2025-08-30 02:56 +0000","257.0","3.0","0.011673151750972763","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961623423727128974","https://twitter.com/nekosukexx/status/1961623423727128974","@akitheteacher 完全にそう思います","2025-08-30 02:54 +0000","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961535580418052189","https://twitter.com/nekosukexx/status/1961535580418052189","大手→ベンチャーに来て失敗する人の共通点は、
・丁寧すぎて遅い
・正解を探そうとする
・「前職では」と言いがち
そして何より、…","2025-08-29 21:05 +0000","11459.0","280.0","0.02443494196701283","9.0","15.0","161.0","22.0","0.0","0.0","73.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961426319398588423","https://twitter.com/nekosukexx/status/1961426319398588423","@magnuts_01 まさにですね…","2025-08-29 13:50 +0000","355.0","1.0","0.0028169014084507044","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961423300753756568","https://twitter.com/nekosukexx/status/1961423300753756568","@100manbird シンプルにつまらなさそうですね…😎","2025-08-29 13:38 +0000","84.0","5.0","0.05952380952380952","0.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961422408927330815","https://twitter.com/nekosukexx/status/1961422408927330815","@MaltAndCigar それはたしかに生存戦略…","2025-08-29 13:35 +0000","620.0","3.0","0.004838709677419355","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961422314068967742","https://twitter.com/nekosukexx/status/1961422314068967742","@shikakushikenda たしかに、論外なやつはそもそも…","2025-08-29 13:34 +0000","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961420498157613144","https://twitter.com/nekosukexx/status/1961420498157613144","@ryo_ryo_1008 確かに、転職する人はとくに仕組みを残しておけると優秀ですね！","2025-08-29 13:27 +0000","15.0","1.0","0.06666666666666667","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961318917126935026","https://twitter.com/nekosukexx/status/1961318917126935026","@trifeel1 ステージが変わりますよね！","2025-08-29 06:44 +0000","266.0","3.0","0.011278195488721804","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961287330020651066","https://twitter.com/nekosukexx/status/1961287330020651066","@mahiro_style110 自分の価値を感じたい人には抵抗あるとも思いますが、結局これが大事ですよね😎","2025-08-29 04:38 +0000","608.0","3.0","0.004934210526315789","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961269739512369285","https://twitter.com/nekosukexx/status/1961269739512369285","@tg_tgmarketing まさにですね！😎","2025-08-29 03:28 +0000","9.0","1.0","0.1111111111111111","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961269673997341041","https://twitter.com/nekosukexx/status/1961269673997341041","@mazoNiiiiiiii ベンチャーはとくに、リファラル含め外部リソースを調達するスキルもめっちゃ大事ですね😎","2025-08-29 03:28 +0000","1100.0","4.0","0.0036363636363636364","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961269488340676828","https://twitter.com/nekosukexx/status/1961269488340676828","@takumi_deveblog ﾜﾀｼﾓ……","2025-08-29 03:27 +0000","242.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961269440508772578","https://twitter.com/nekosukexx/status/1961269440508772578","@keru_career さすがです！","2025-08-29 03:27 +0000","230.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961269408233656387","https://twitter.com/nekosukexx/status/1961269408233656387","@ray_load50 その視座がないと成長を止めますよね…！","2025-08-29 03:27 +0000","495.0","2.0","0.00404040404040404","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961269332111196419","https://twitter.com/nekosukexx/status/1961269332111196419","@blackcareer1988 そう思います！","2025-08-29 03:27 +0000","374.0","3.0","0.008021390374331552","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961269297092989319","https://twitter.com/nekosukexx/status/1961269297092989319","@syakamotosatori マジでそのサイクルですね😎","2025-08-29 03:26 +0000","385.0","2.0","0.005194805194805195","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961201198830096664","https://twitter.com/nekosukexx/status/1961201198830096664","@100manbird 会社にバレない方法もありますしね…😎","2025-08-28 22:56 +0000","61.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1961172689080783293","https://twitter.com/nekosukexx/status/1961172689080783293","新卒の頃、周囲に頼られて調子にのり始めた私に早稲田卒シゴデキ上司が、

「“自分がいないと回らない状態” のうちは半人前だな」

と言って笑ったのを今も覚えてる。優秀な人はさっさと仕組み化するからね。","2025-08-28 21:03 +0000","33812.0","988.0","0.029220395125990773","67.0","12.0","732.0","63.0","0.0","0.0","114.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960963215678210408","https://twitter.com/nekosukexx/status/1960963215678210408","@mahiro_style110 ありがとうございます、まさにですね…😎","2025-08-28 07:10 +0000","40.0","1.0","0.025","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960896173402730544","https://twitter.com/nekosukexx/status/1960896173402730544","@ryo_ryo_1008 じゃないですね……🥺","2025-08-28 02:44 +0000","23.0","1.0","0.043478260869565216","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960896108227387816","https://twitter.com/nekosukexx/status/1960896108227387816","@nori_1nori つきますね！","2025-08-28 02:43 +0000","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960837631648129392","https://twitter.com/nekosukexx/status/1960837631648129392","@ray_load50 そう思います！😎","2025-08-27 22:51 +0000","45.0","1.0","0.022222222222222223","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960837594054582720","https://twitter.com/nekosukexx/status/1960837594054582720","@blackcareer1988 まちがいないですね！","2025-08-27 22:51 +0000","19.0","1.0","0.05263157894736842","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960835356749914126","https://twitter.com/nekosukexx/status/1960835356749914126","@syakamotosatori まさにそう思います！","2025-08-27 22:42 +0000","26.0","1.0","0.038461538461538464","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960835289104179650","https://twitter.com/nekosukexx/status/1960835289104179650","@Dr_nora_SRIJRE そうとも言えるかも😎","2025-08-27 22:42 +0000","34.0","1.0","0.029411764705882353","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960810305908273608","https://twitter.com/nekosukexx/status/1960810305908273608","新卒2年目の頃、「早く給料upしたい」と息巻く私にシゴデキ早稲田卒の上司は、

「“任せても安心”って思われたら、次のステージが来よ」

と諭してくれた。
実績と信頼をつみ重ねてようやく評価につながると、今なら分かる。","2025-08-27 21:03 +0000","2929.0","116.0","0.039603960396039604","3.0","6.0","87.0","9.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960690111894495425","https://twitter.com/nekosukexx/status/1960690111894495425","@osa_aidx まさに、上司は道具だと私も思ってます。","2025-08-27 13:05 +0000","24.0","3.0","0.125","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960690018563055824","https://twitter.com/nekosukexx/status/1960690018563055824","@NaotoOY_ そうですね、配慮しつつも成果のために力を借りるのは正義だと思ってます！","2025-08-27 13:05 +0000","585.0","3.0","0.005128205128205128","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960689873905414242","https://twitter.com/nekosukexx/status/1960689873905414242","@hirai_hira1 まさにそれですね！😎","2025-08-27 13:04 +0000","327.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960664905029443669","https://twitter.com/nekosukexx/status/1960664905029443669","@100manbird 50万はさすがにデカいですね・・・・😎","2025-08-27 11:25 +0000","100.0","5.0","0.05","0.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960497864523833376","https://twitter.com/nekosukexx/status/1960497864523833376","@takumi_deveblog 1人じゃ限界ありますもんね…！","2025-08-27 00:21 +0000","357.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960497789751689437","https://twitter.com/nekosukexx/status/1960497789751689437","@keru_career ですよね😎","2025-08-27 00:21 +0000","159.0","1.0","0.006289308176100629","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960475630086316100","https://twitter.com/nekosukexx/status/1960475630086316100","@pochi_tenshoku 間違いないです😎","2025-08-26 22:53 +0000","445.0","1.0","0.0022471910112359553","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960475581918929039","https://twitter.com/nekosukexx/status/1960475581918929039","@ray_load50 間違いないです…！🔥","2025-08-26 22:52 +0000","454.0","1.0","0.0022026431718061676","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960475537572610351","https://twitter.com/nekosukexx/status/1960475537572610351","@shunbz1205 レバレッジかけられますもんね😎","2025-08-26 22:52 +0000","22.0","1.0","0.045454545454545456","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960475428604534808","https://twitter.com/nekosukexx/status/1960475428604534808","@ryo_ryo_1008 確かにそうですね…！","2025-08-26 22:52 +0000","432.0","1.0","0.0023148148148148147","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960475393816977573","https://twitter.com/nekosukexx/status/1960475393816977573","@syakamotosatori 感謝たしかに…！","2025-08-26 22:52 +0000","831.0","2.0","0.0024067388688327317","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960475349571264684","https://twitter.com/nekosukexx/status/1960475349571264684","@magnuts_01 それが大事ですね！😎","2025-08-26 22:52 +0000","350.0","1.0","0.002857142857142857","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960447912963351016","https://twitter.com/nekosukexx/status/1960447912963351016","頭はキレないけど出世が早かった明治大卒の同僚が言ってた、

「“人に時間を借りる力”が、出世のスピードを決める」

というのは、マジで全会社員が知っておくべきだと思う。","2025-08-26 21:03 +0000","25063.0","896.0","0.0357499102262299","53.0","12.0","633.0","62.0","0.0","0.0","135.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960323892075241955","https://twitter.com/nekosukexx/status/1960323892075241955","@keru_career 違います。

関ジャニ∞ → SUPER EIGHT
ジャニーズWEST→ WEST.

ですｗ","2025-08-26 12:50 +0000","237.0","8.0","0.03375527426160337","0.0","1.0","3.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1960184357110341816","https://twitter.com/nekosukexx/status/1960184357110341816","@j0OmcPKEmMMkNWX 光です！","2025-08-26 03:35 +0000","37.0","2.0","0.05405405405405406","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
